	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.791 ± 0.048654	0.753 ± 0.032705	0.18714 ± 0.025261	0.707 ± 0.042895	0.506 ± 0.065410	0.6998 ± 0.161002	0.549 ± 0.067319	0.527 ± 0.065540	0.745 ± 0.029286	0.804 ± 0.046650	0.783 ± 0.050706	0.794 ± 0.060970	0.633 ± 0.053672	0.873 ± 0.035855
precision_recall_auc	0.785 ± 0.046864	0.733 ± 0.033755	0.18501 ± 0.022089	0.675 ± 0.054937	0.466 ± 0.067510	0.7246 ± 0.188046	0.523 ± 0.052312	0.494 ± 0.059064	0.725 ± 0.035284	0.798 ± 0.033483	0.777 ± 0.049730	0.785 ± 0.053165	0.589 ± 0.079436	0.877 ± 0.030679
roc_auc	0.795 ± 0.045262	0.729 ± 0.028626	0.18692 ± 0.023981	0.671 ± 0.046571	0.457 ± 0.057251	0.7293 ± 0.204151	0.512 ± 0.059015	0.484 ± 0.053902	0.722 ± 0.028257	0.790 ± 0.053584	0.787 ± 0.048490	0.799 ± 0.048665	0.589 ± 0.070273	0.868 ± 0.045201
