	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.806 ± 0.050807	0.722 ± 0.042239	0.19109 ± 0.025366	0.681 ± 0.052755	0.444 ± 0.084478	0.6849 ± 0.151689	0.463 ± 0.085199	0.454 ± 0.084174	0.736 ± 0.045710	0.728 ± 0.054445	0.801 ± 0.052380	0.776 ± 0.068562	0.644 ± 0.079436	0.800 ± 0.053354
precision_recall_auc	0.824 ± 0.044573	0.739 ± 0.056419	0.18026 ± 0.027178	0.694 ± 0.064147	0.478 ± 0.112837	0.6208 ± 0.108187	0.523 ± 0.141115	0.500 ± 0.124405	0.737 ± 0.045469	0.786 ± 0.112151	0.819 ± 0.046106	0.796 ± 0.060117	0.628 ± 0.074305	0.850 ± 0.088478
roc_auc	0.809 ± 0.036167	0.726 ± 0.044973	0.18815 ± 0.024921	0.677 ± 0.050966	0.452 ± 0.089945	0.6393 ± 0.103364	0.488 ± 0.105323	0.470 ± 0.097122	0.725 ± 0.032584	0.763 ± 0.076589	0.804 ± 0.037200	0.791 ± 0.046837	0.611 ± 0.045361	0.841 ± 0.061546
