	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.925 ± 0.011742	0.827 ± 0.021796	0.11935 ± 0.006384	0.806 ± 0.022987	0.654 ± 0.043593	0.4068 ± 0.021468	0.671 ± 0.055080	0.662 ± 0.049101	0.825 ± 0.011317	0.845 ± 0.048754	0.923 ± 0.012081	0.908 ± 0.012443	0.772 ± 0.017568	0.882 ± 0.043913
precision_recall_auc	0.939 ± 0.010775	0.843 ± 0.033797	0.11106 ± 0.006979	0.824 ± 0.037567	0.685 ± 0.067594	0.3787 ± 0.015988	0.699 ± 0.072889	0.692 ± 0.069984	0.841 ± 0.028022	0.858 ± 0.051714	0.938 ± 0.011007	0.923 ± 0.012777	0.794 ± 0.037497	0.891 ± 0.043913
roc_auc	0.935 ± 0.011754	0.840 ± 0.024834	0.11262 ± 0.007703	0.821 ± 0.027667	0.680 ± 0.049668	0.3812 ± 0.019850	0.695 ± 0.058309	0.687 ± 0.053767	0.838 ± 0.017580	0.857 ± 0.046087	0.934 ± 0.012004	0.920 ± 0.015163	0.789 ± 0.023424	0.891 ± 0.038331
