	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.915 ± 0.014661	0.844 ± 0.022169	0.11443 ± 0.011816	0.824 ± 0.027659	0.688 ± 0.044337	0.3684 ± 0.030246	0.709 ± 0.038714	0.698 ± 0.040944	0.837 ± 0.029216	0.871 ± 0.028022	0.913 ± 0.015021	0.900 ± 0.020105	0.783 ± 0.048644	0.905 ± 0.025802
precision_recall_auc	0.911 ± 0.013764	0.734 ± 0.070013	0.11733 ± 0.009393	0.635 ± 0.141648	0.468 ± 0.140025	0.3885 ± 0.038885	0.652 ± 0.062416	0.547 ± 0.104203	0.709 ± 0.061529	0.942 ± 0.063790	0.909 ± 0.014229	0.899 ± 0.013256	0.500 ± 0.161441	0.968 ± 0.037421
roc_auc	0.909 ± 0.011495	0.758 ± 0.053224	0.11603 ± 0.008436	0.678 ± 0.094791	0.515 ± 0.106447	0.3751 ± 0.030268	0.696 ± 0.062684	0.597 ± 0.082662	0.724 ± 0.053282	0.971 ± 0.062554	0.907 ± 0.011940	0.899 ± 0.011321	0.533 ± 0.126144	0.982 ± 0.043913
