	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.757, 0.853]	[0.619, 0.747]	[0.16505, 0.24949]	[0.571, 0.722]	[0.237, 0.495]	[0.5134, 0.7084]	[0.240, 0.495]	[0.239, 0.495]	[0.652, 0.812]	[0.583, 0.722]	[0.750, 0.850]	[0.697, 0.831]	[0.556, 0.833]	[0.545, 0.773]
precision_recall_auc	[0.766, 0.892]	[0.631, 0.793]	[0.13815, 0.20971]	[0.533, 0.765]	[0.263, 0.586]	[0.4534, 0.6308]	[0.293, 0.604]	[0.285, 0.595]	[0.643, 0.792]	[0.611, 0.812]	[0.760, 0.889]	[0.750, 0.876]	[0.444, 0.778]	[0.636, 0.864]
roc_auc	[0.696, 0.922]	[0.636, 0.821]	[0.11764, 0.23262]	[0.563, 0.800]	[0.273, 0.641]	[0.3624, 0.7208]	[0.297, 0.650]	[0.284, 0.646]	[0.654, 0.826]	[0.591, 0.857]	[0.683, 0.919]	[0.722, 0.924]	[0.500, 0.778]	[0.591, 0.909]
