	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.803 ± 0.036323	0.696 ± 0.039536	0.19327 ± 0.025992	0.681 ± 0.046292	0.392 ± 0.079073	0.5842 ± 0.066077	0.394 ± 0.077501	0.393 ± 0.078238	0.754 ± 0.045921	0.640 ± 0.044135	0.797 ± 0.037806	0.792 ± 0.041973	0.733 ± 0.077690	0.659 ± 0.068601
precision_recall_auc	0.833 ± 0.043658	0.721 ± 0.054240	0.17284 ± 0.027505	0.684 ± 0.071291	0.443 ± 0.108479	0.5397 ± 0.069276	0.459 ± 0.107187	0.451 ± 0.107470	0.741 ± 0.050436	0.718 ± 0.072374	0.829 ± 0.045001	0.826 ± 0.043430	0.661 ± 0.099553	0.782 ± 0.082433
roc_auc	0.825 ± 0.062216	0.717 ± 0.059323	0.17665 ± 0.036949	0.681 ± 0.070578	0.434 ± 0.118647	0.5427 ± 0.102046	0.447 ± 0.121775	0.440 ± 0.119870	0.738 ± 0.051432	0.709 ± 0.080743	0.820 ± 0.065062	0.825 ± 0.056429	0.661 ± 0.088618	0.773 ± 0.085710
