	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.921 ± 0.016786	0.848 ± 0.033412	0.11293 ± 0.016935	0.828 ± 0.039135	0.696 ± 0.066825	0.3755 ± 0.038382	0.722 ± 0.069598	0.709 ± 0.067737	0.835 ± 0.030815	0.887 ± 0.047144	0.920 ± 0.017262	0.905 ± 0.018597	0.778 ± 0.045361	0.918 ± 0.035855
precision_recall_auc	0.912 ± 0.028325	0.819 ± 0.034682	0.12025 ± 0.017917	0.795 ± 0.042318	0.637 ± 0.069364	0.3946 ± 0.053684	0.657 ± 0.067663	0.647 ± 0.067958	0.816 ± 0.036655	0.841 ± 0.045110	0.910 ± 0.029226	0.896 ± 0.031247	0.756 ± 0.059720	0.882 ± 0.038331
roc_auc	0.912 ± 0.026586	0.816 ± 0.036846	0.12284 ± 0.021179	0.792 ± 0.046044	0.633 ± 0.073692	0.3975 ± 0.061079	0.651 ± 0.065100	0.642 ± 0.069056	0.816 ± 0.042855	0.835 ± 0.035272	0.910 ± 0.027323	0.898 ± 0.031043	0.756 ± 0.070273	0.877 ± 0.030679
