	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.904 ± 0.029869	0.849 ± 0.025554	0.12027 ± 0.014711	0.830 ± 0.029143	0.698 ± 0.051108	0.4023 ± 0.043141	0.719 ± 0.056597	0.708 ± 0.053200	0.841 ± 0.022808	0.878 ± 0.044863	0.901 ± 0.031375	0.893 ± 0.021749	0.789 ± 0.035136	0.909 ± 0.037113
precision_recall_auc	0.900 ± 0.031547	0.833 ± 0.046928	0.12417 ± 0.014938	0.812 ± 0.054604	0.665 ± 0.093856	0.4126 ± 0.049724	0.678 ± 0.094489	0.672 ± 0.094007	0.833 ± 0.043307	0.845 ± 0.056688	0.898 ± 0.032829	0.893 ± 0.027385	0.783 ± 0.061139	0.882 ± 0.043913
roc_auc	0.905 ± 0.022946	0.828 ± 0.041495	0.12454 ± 0.012452	0.806 ± 0.050566	0.655 ± 0.082990	0.4112 ± 0.040771	0.670 ± 0.075423	0.662 ± 0.078868	0.830 ± 0.046466	0.839 ± 0.042545	0.903 ± 0.023714	0.899 ± 0.022111	0.778 ± 0.074074	0.877 ± 0.037421
