	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.893 ± 0.030232	0.784 ± 0.024921	0.13183 ± 0.016209	0.760 ± 0.028430	0.568 ± 0.049841	0.4066 ± 0.046119	0.574 ± 0.050644	0.571 ± 0.050004	0.801 ± 0.030523	0.773 ± 0.034638	0.890 ± 0.032073	0.893 ± 0.022496	0.750 ± 0.047213	0.818 ± 0.037113
precision_recall_auc	0.927 ± 0.009130	0.740 ± 0.067611	0.11070 ± 0.009392	0.660 ± 0.118461	0.481 ± 0.135222	0.3429 ± 0.027950	0.607 ± 0.113224	0.538 ± 0.117755	0.722 ± 0.063953	0.886 ± 0.094055	0.925 ± 0.009231	0.923 ± 0.010715	0.544 ± 0.152258	0.936 ± 0.053354
roc_auc	0.929 ± 0.007907	0.763 ± 0.046737	0.10817 ± 0.008496	0.710 ± 0.068310	0.526 ± 0.093475	0.3361 ± 0.024149	0.602 ± 0.091247	0.562 ± 0.086316	0.746 ± 0.047796	0.856 ± 0.076935	0.928 ± 0.008081	0.925 ± 0.008877	0.617 ± 0.099553	0.909 ± 0.052486
