	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.939, 0.990]	[0.826, 0.972]	[0.05460, 0.09997]	[0.811, 0.971]	[0.652, 0.944]	[0.2058, 0.3116]	[0.647, 0.957]	[0.649, 0.950]	[0.808, 0.957]	[0.789, 1.000]	[0.938, 0.990]	[0.932, 0.990]	[0.722, 0.944]	[0.818, 1.000]
precision_recall_auc	[0.942, 0.976]	[0.667, 0.838]	[0.06488, 0.10328]	[0.500, 0.813]	[0.333, 0.677]	[0.2182, 0.3076]	[0.647, 0.786]	[0.464, 0.724]	[0.647, 0.808]	[0.867, 1.000]	[0.941, 0.975]	[0.944, 0.977]	[0.333, 0.722]	[0.909, 1.000]
roc_auc	[0.937, 0.976]	[0.694, 0.866]	[0.06770, 0.10238]	[0.560, 0.848]	[0.389, 0.732]	[0.2266, 0.3023]	[0.516, 0.786]	[0.495, 0.753]	[0.667, 0.840]	[0.786, 1.000]	[0.935, 0.975]	[0.942, 0.977]	[0.389, 0.778]	[0.864, 1.000]
