	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.965 ± 0.015038	0.870 ± 0.042644	0.07866 ± 0.011908	0.853 ± 0.049354	0.740 ± 0.085287	0.2589 ± 0.028870	0.777 ± 0.082489	0.758 ± 0.082789	0.851 ± 0.044645	0.926 ± 0.060163	0.964 ± 0.015358	0.964 ± 0.017705	0.794 ± 0.069537	0.945 ± 0.051604
precision_recall_auc	0.959 ± 0.012337	0.754 ± 0.061049	0.08191 ± 0.012751	0.668 ± 0.110121	0.509 ± 0.122099	0.2603 ± 0.029901	0.701 ± 0.042484	0.594 ± 0.086408	0.721 ± 0.058543	0.980 ± 0.045567	0.958 ± 0.012665	0.960 ± 0.012108	0.522 ± 0.141518	0.986 ± 0.030679
roc_auc	0.959 ± 0.011040	0.776 ± 0.053473	0.08159 ± 0.010085	0.713 ± 0.085853	0.552 ± 0.106947	0.2587 ± 0.022924	0.693 ± 0.083328	0.616 ± 0.088258	0.743 ± 0.052518	0.949 ± 0.077105	0.958 ± 0.011337	0.959 ± 0.010701	0.583 ± 0.117851	0.968 ± 0.048152
