	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.925 ± 0.008778	0.861 ± 0.019002	0.10715 ± 0.003841	0.844 ± 0.023308	0.721 ± 0.038004	0.3465 ± 0.010690	0.734 ± 0.031286	0.727 ± 0.034540	0.858 ± 0.023426	0.875 ± 0.015577	0.924 ± 0.009091	0.915 ± 0.008605	0.817 ± 0.037497	0.905 ± 0.014374
precision_recall_auc	0.910 ± 0.013015	0.730 ± 0.087629	0.11405 ± 0.008342	0.622 ± 0.148241	0.461 ± 0.175259	0.3690 ± 0.024859	0.660 ± 0.099513	0.547 ± 0.139357	0.707 ± 0.084855	0.953 ± 0.061781	0.907 ± 0.013532	0.902 ± 0.009144	0.483 ± 0.187120	0.977 ± 0.032141
roc_auc	0.912 ± 0.014430	0.775 ± 0.075287	0.11522 ± 0.006458	0.704 ± 0.123280	0.549 ± 0.150573	0.3674 ± 0.017051	0.700 ± 0.095464	0.618 ± 0.124302	0.743 ± 0.073334	0.957 ± 0.058269	0.910 ± 0.014959	0.902 ± 0.011296	0.572 ± 0.157244	0.977 ± 0.032141
