	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.702 ± 0.042185	0.701 ± 0.031748	0.20277 ± 0.015579	0.661 ± 0.033746	0.402 ± 0.063495	0.6088 ± 0.044816	0.413 ± 0.071688	0.407 ± 0.067353	0.719 ± 0.022897	0.694 ± 0.053922	0.685 ± 0.045385	0.753 ± 0.029809	0.633 ± 0.038845	0.768 ± 0.058486
precision_recall_auc	0.699 ± 0.050688	0.707 ± 0.024104	0.20547 ± 0.016465	0.664 ± 0.030104	0.414 ± 0.048208	0.6141 ± 0.055389	0.430 ± 0.052039	0.422 ± 0.049483	0.721 ± 0.022335	0.708 ± 0.039355	0.682 ± 0.058288	0.746 ± 0.030514	0.628 ± 0.045737	0.786 ± 0.043122
roc_auc	0.707 ± 0.050323	0.714 ± 0.026336	0.20512 ± 0.013931	0.673 ± 0.027414	0.429 ± 0.052672	0.6904 ± 0.284351	0.445 ± 0.059902	0.437 ± 0.056006	0.726 ± 0.019634	0.719 ± 0.044327	0.697 ± 0.050257	0.749 ± 0.030543	0.633 ± 0.028689	0.795 ± 0.044174
