	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.923 ± 0.005820	0.844 ± 0.028670	0.10408 ± 0.007243	0.818 ± 0.035236	0.688 ± 0.057340	0.3440 ± 0.015056	0.771 ± 0.072086	0.728 ± 0.063338	0.805 ± 0.021430	0.965 ± 0.058882	0.921 ± 0.005908	0.896 ± 0.012256	0.711 ± 0.035136	0.977 ± 0.038629
precision_recall_auc	0.917 ± 0.014784	0.820 ± 0.038261	0.11514 ± 0.010664	0.778 ± 0.056527	0.640 ± 0.076523	0.3689 ± 0.027047	0.769 ± 0.034705	0.701 ± 0.056738	0.776 ± 0.041320	0.993 ± 0.021082	0.915 ± 0.015184	0.902 ± 0.021176	0.644 ± 0.083641	0.995 ± 0.014374
roc_auc	0.922 ± 0.013147	0.779 ± 0.051879	0.10959 ± 0.009355	0.724 ± 0.071868	0.558 ± 0.103758	0.3498 ± 0.024395	0.679 ± 0.124423	0.615 ± 0.111257	0.745 ± 0.039933	0.935 ± 0.095912	0.920 ± 0.013495	0.913 ± 0.018173	0.594 ± 0.074305	0.964 ± 0.051604
