	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.922 ± 0.010296	0.844 ± 0.023903	0.10996 ± 0.006874	0.825 ± 0.027701	0.689 ± 0.047807	0.3578 ± 0.018417	0.706 ± 0.049390	0.697 ± 0.048207	0.839 ± 0.023304	0.867 ± 0.034807	0.920 ± 0.010617	0.908 ± 0.013583	0.789 ± 0.035136	0.900 ± 0.028748
precision_recall_auc	0.916 ± 0.019298	0.826 ± 0.046639	0.11508 ± 0.011932	0.791 ± 0.066037	0.652 ± 0.093279	0.3709 ± 0.032778	0.740 ± 0.070451	0.694 ± 0.080013	0.791 ± 0.046923	0.949 ± 0.047712	0.914 ± 0.020041	0.908 ± 0.016024	0.683 ± 0.090911	0.968 ± 0.030679
roc_auc	0.917 ± 0.013382	0.783 ± 0.046852	0.11259 ± 0.008125	0.732 ± 0.064206	0.566 ± 0.093703	0.3607 ± 0.023595	0.672 ± 0.108675	0.616 ± 0.098210	0.751 ± 0.036966	0.921 ± 0.084279	0.915 ± 0.013772	0.912 ± 0.016123	0.611 ± 0.069290	0.955 ± 0.047913
