	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.704, 0.817]	[0.747, 0.848]	[0.14791, 0.19086]	[0.722, 0.833]	[0.495, 0.697]	[0.4808, 0.5773]	[0.495, 0.697]	[0.495, 0.697]	[0.773, 0.864]	[0.714, 0.833]	[0.674, 0.810]	[0.773, 0.821]	[0.722, 0.833]	[0.727, 0.864]
precision_recall_auc	[0.742, 0.877]	[0.631, 0.803]	[0.14993, 0.19320]	[0.533, 0.789]	[0.263, 0.606]	[0.4734, 0.5771]	[0.310, 0.600]	[0.285, 0.603]	[0.643, 0.850]	[0.650, 0.833]	[0.731, 0.873]	[0.740, 0.874]	[0.444, 0.833]	[0.682, 0.909]
roc_auc	[0.738, 0.836]	[0.692, 0.826]	[0.16282, 0.19270]	[0.647, 0.811]	[0.384, 0.652]	[0.5095, 0.5771]	[0.396, 0.647]	[0.390, 0.649]	[0.708, 0.857]	[0.650, 0.800]	[0.711, 0.832]	[0.763, 0.823]	[0.611, 0.833]	[0.682, 0.864]
