	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.887, 0.921]	[0.816, 0.889]	[0.10656, 0.15272]	[0.788, 0.875]	[0.631, 0.778]	[0.3538, 0.5150]	[0.647, 0.846]	[0.646, 0.811]	[0.800, 0.857]	[0.789, 1.000]	[0.885, 0.919]	[0.828, 0.907]	[0.722, 0.833]	[0.818, 1.000]
precision_recall_auc	[0.867, 0.920]	[0.737, 0.889]	[0.11342, 0.15268]	[0.688, 0.875]	[0.475, 0.778]	[0.3702, 0.4708]	[0.516, 0.846]	[0.495, 0.811]	[0.731, 0.870]	[0.786, 1.000]	[0.863, 0.918]	[0.841, 0.904]	[0.611, 0.833]	[0.864, 1.000]
roc_auc	[0.866, 0.929]	[0.737, 0.894]	[0.10848, 0.15130]	[0.688, 0.882]	[0.475, 0.788]	[0.3574, 0.4727]	[0.516, 0.815]	[0.495, 0.800]	[0.731, 0.875]	[0.786, 1.000]	[0.863, 0.927]	[0.838, 0.912]	[0.611, 0.833]	[0.864, 1.000]
