	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.884 ± 0.031598	0.807 ± 0.019276	0.13615 ± 0.015388	0.778 ± 0.025694	0.613 ± 0.038552	0.4504 ± 0.100032	0.643 ± 0.032182	0.628 ± 0.034569	0.798 ± 0.024486	0.845 ± 0.024302	0.881 ± 0.033386	0.866 ± 0.034470	0.722 ± 0.045361	0.891 ± 0.023473
precision_recall_auc	0.880 ± 0.049833	0.788 ± 0.031121	0.13321 ± 0.019041	0.744 ± 0.048632	0.576 ± 0.062242	0.4574 ± 0.138307	0.656 ± 0.052103	0.614 ± 0.050877	0.764 ± 0.035392	0.892 ± 0.054440	0.874 ± 0.057116	0.885 ± 0.036268	0.644 ± 0.079436	0.932 ± 0.038629
roc_auc	0.892 ± 0.045562	0.796 ± 0.024662	0.12311 ± 0.010160	0.758 ± 0.032454	0.593 ± 0.049324	0.4257 ± 0.132580	0.661 ± 0.059820	0.626 ± 0.052820	0.771 ± 0.021779	0.890 ± 0.049544	0.887 ± 0.053201	0.904 ± 0.021541	0.661 ± 0.040992	0.932 ± 0.032141
