	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.857 ± 0.063501	0.794 ± 0.029359	0.15097 ± 0.032411	0.763 ± 0.037470	0.588 ± 0.058718	0.5137 ± 0.162111	0.616 ± 0.054718	0.602 ± 0.056112	0.789 ± 0.033412	0.827 ± 0.035308	0.853 ± 0.066252	0.823 ± 0.071127	0.711 ± 0.057378	0.877 ± 0.030679
precision_recall_auc	0.870 ± 0.048970	0.778 ± 0.031483	0.14190 ± 0.028476	0.733 ± 0.041049	0.556 ± 0.062966	0.4818 ± 0.151066	0.631 ± 0.080554	0.592 ± 0.068143	0.755 ± 0.026413	0.876 ± 0.070830	0.866 ± 0.051949	0.866 ± 0.052461	0.633 ± 0.053672	0.923 ± 0.048152
roc_auc	0.887 ± 0.039942	0.792 ± 0.038145	0.12633 ± 0.017529	0.755 ± 0.046246	0.585 ± 0.076291	0.4234 ± 0.114841	0.643 ± 0.093332	0.613 ± 0.084248	0.771 ± 0.026119	0.872 ± 0.069701	0.883 ± 0.043247	0.891 ± 0.028416	0.667 ± 0.037037	0.918 ± 0.046945
