	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.829, 0.925]	[0.788, 0.843]	[0.11047, 0.16086]	[0.750, 0.824]	[0.576, 0.687]	[0.3505, 0.6986]	[0.604, 0.708]	[0.595, 0.698]	[0.769, 0.833]	[0.812, 0.875]	[0.820, 0.924]	[0.795, 0.909]	[0.667, 0.778]	[0.864, 0.909]
precision_recall_auc	[0.774, 0.939]	[0.750, 0.838]	[0.10914, 0.17566]	[0.667, 0.813]	[0.500, 0.677]	[0.3421, 0.8079]	[0.587, 0.736]	[0.553, 0.706]	[0.710, 0.808]	[0.812, 1.000]	[0.745, 0.938]	[0.811, 0.939]	[0.500, 0.722]	[0.864, 1.000]
roc_auc	[0.780, 0.934]	[0.760, 0.833]	[0.10806, 0.14116]	[0.710, 0.800]	[0.520, 0.667]	[0.3369, 0.7910]	[0.587, 0.786]	[0.553, 0.724]	[0.741, 0.800]	[0.846, 1.000]	[0.752, 0.932]	[0.859, 0.932]	[0.611, 0.722]	[0.909, 1.000]
