	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.904 ± 0.041238	0.838 ± 0.037342	0.12141 ± 0.019320	0.823 ± 0.039622	0.677 ± 0.074684	0.4182 ± 0.043653	0.686 ± 0.081388	0.681 ± 0.077392	0.856 ± 0.036290	0.830 ± 0.074201	0.901 ± 0.043499	0.893 ± 0.025732	0.822 ± 0.057378	0.855 ± 0.076661
precision_recall_auc	0.912 ± 0.035623	0.845 ± 0.045451	0.11598 ± 0.020406	0.826 ± 0.055445	0.691 ± 0.090903	0.4070 ± 0.052202	0.708 ± 0.078674	0.699 ± 0.083784	0.848 ± 0.053800	0.860 ± 0.048482	0.910 ± 0.037155	0.899 ± 0.023802	0.800 ± 0.087646	0.891 ± 0.043913
roc_auc	0.911 ± 0.022959	0.850 ± 0.021568	0.12176 ± 0.016772	0.833 ± 0.025148	0.699 ± 0.043135	0.4277 ± 0.057899	0.715 ± 0.053526	0.707 ± 0.044299	0.861 ± 0.036928	0.854 ± 0.070143	0.909 ± 0.023692	0.894 ± 0.025293	0.822 ± 0.068293	0.877 ± 0.064461
