	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.901, 0.937]	[0.816, 0.894]	[0.10386, 0.12807]	[0.788, 0.882]	[0.631, 0.788]	[0.3424, 0.4557]	[0.650, 0.812]	[0.646, 0.800]	[0.800, 0.875]	[0.824, 0.938]	[0.898, 0.935]	[0.866, 0.944]	[0.722, 0.833]	[0.864, 0.955]
precision_recall_auc	[0.906, 0.935]	[0.667, 0.833]	[0.10343, 0.12469]	[0.500, 0.800]	[0.333, 0.667]	[0.3349, 0.3880]	[0.548, 0.786]	[0.464, 0.724]	[0.647, 0.786]	[0.833, 1.000]	[0.903, 0.934]	[0.896, 0.924]	[0.333, 0.667]	[0.909, 1.000]
roc_auc	[0.915, 0.945]	[0.667, 0.806]	[0.09617, 0.12310]	[0.500, 0.759]	[0.333, 0.611]	[0.3103, 0.3857]	[0.508, 0.759]	[0.456, 0.681]	[0.647, 0.759]	[0.818, 1.000]	[0.913, 0.944]	[0.899, 0.942]	[0.333, 0.611]	[0.909, 1.000]
