	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.755, 0.899]	[0.702, 0.821]	[0.13089, 0.18934]	[0.684, 0.800]	[0.404, 0.641]	[0.3938, 0.7041]	[0.400, 0.650]	[0.402, 0.646]	[0.739, 0.889]	[0.650, 0.824]	[0.733, 0.897]	[0.801, 0.904]	[0.667, 0.889]	[0.682, 0.864]
precision_recall_auc	[0.778, 0.928]	[0.725, 0.922]	[0.11182, 0.17062]	[0.703, 0.914]	[0.449, 0.843]	[0.3515, 0.6505]	[0.446, 0.854]	[0.448, 0.849]	[0.762, 0.913]	[0.682, 0.941]	[0.762, 0.926]	[0.843, 0.932]	[0.722, 0.889]	[0.682, 0.955]
roc_auc	[0.787, 0.934]	[0.720, 0.854]	[0.11679, 0.16151]	[0.686, 0.842]	[0.439, 0.707]	[0.3581, 0.6155]	[0.445, 0.708]	[0.442, 0.704]	[0.739, 0.900]	[0.682, 0.923]	[0.776, 0.932]	[0.848, 0.939]	[0.667, 0.889]	[0.682, 0.955]
