	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.824 ± 0.028616	0.730 ± 0.043453	0.17729 ± 0.014943	0.675 ± 0.060538	0.459 ± 0.086907	0.5693 ± 0.115391	0.507 ± 0.091153	0.482 ± 0.087015	0.726 ± 0.043995	0.781 ± 0.066184	0.819 ± 0.029817	0.818 ± 0.030407	0.600 ± 0.086066	0.859 ± 0.050023
precision_recall_auc	0.839 ± 0.019000	0.743 ± 0.047890	0.16484 ± 0.015208	0.687 ± 0.062124	0.485 ± 0.095781	0.5110 ± 0.058140	0.553 ± 0.109980	0.518 ± 0.100260	0.730 ± 0.039606	0.823 ± 0.084795	0.834 ± 0.019892	0.840 ± 0.023473	0.594 ± 0.074305	0.891 ± 0.061359
roc_auc	0.845 ± 0.026752	0.754 ± 0.065376	0.16257 ± 0.015671	0.704 ± 0.086313	0.509 ± 0.130752	0.4945 ± 0.041818	0.564 ± 0.129433	0.535 ± 0.128513	0.744 ± 0.060837	0.820 ± 0.083689	0.841 ± 0.027703	0.840 ± 0.031804	0.622 ± 0.107344	0.886 ± 0.057695
