	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.808 ± 0.040667	0.736 ± 0.048197	0.18175 ± 0.023053	0.672 ± 0.073217	0.472 ± 0.096394	0.5545 ± 0.073818	0.554 ± 0.090856	0.511 ± 0.090274	0.723 ± 0.046240	0.831 ± 0.070236	0.803 ± 0.041774	0.772 ± 0.044909	0.572 ± 0.101599	0.900 ± 0.055876
precision_recall_auc	0.843 ± 0.036109	0.742 ± 0.037772	0.16577 ± 0.019042	0.677 ± 0.052924	0.484 ± 0.075544	0.4970 ± 0.048985	0.587 ± 0.100375	0.532 ± 0.083237	0.721 ± 0.029554	0.866 ± 0.088386	0.839 ± 0.036884	0.819 ± 0.053064	0.561 ± 0.066512	0.923 ± 0.060795
roc_auc	0.834 ± 0.031311	0.755 ± 0.034817	0.16704 ± 0.013547	0.698 ± 0.040879	0.511 ± 0.069635	0.5014 ± 0.034492	0.607 ± 0.106546	0.557 ± 0.084967	0.731 ± 0.023233	0.876 ± 0.091756	0.830 ± 0.032222	0.806 ± 0.037897	0.583 ± 0.039284	0.927 ± 0.057496
