	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.909 ± 0.031347	0.837 ± 0.038758	0.12903 ± 0.022159	0.821 ± 0.042359	0.673 ± 0.077516	0.4264 ± 0.065542	0.675 ± 0.078561	0.674 ± 0.077995	0.858 ± 0.035223	0.817 ± 0.055860	0.907 ± 0.033080	0.898 ± 0.021990	0.828 ± 0.048644	0.845 ± 0.057496
precision_recall_auc	0.905 ± 0.013505	0.795 ± 0.058621	0.12477 ± 0.015024	0.757 ± 0.087888	0.591 ± 0.117242	0.4087 ± 0.042162	0.636 ± 0.084037	0.612 ± 0.099657	0.791 ± 0.066266	0.845 ± 0.054259	0.902 ± 0.014072	0.903 ± 0.015759	0.700 ± 0.134052	0.891 ± 0.053354
roc_auc	0.905 ± 0.018079	0.773 ± 0.079111	0.12845 ± 0.016279	0.726 ± 0.121322	0.546 ± 0.158221	0.4125 ± 0.060490	0.588 ± 0.119543	0.565 ± 0.138641	0.778 ± 0.087925	0.810 ± 0.060874	0.903 ± 0.018565	0.904 ± 0.027236	0.678 ± 0.173324	0.868 ± 0.054419
