	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.949 ± 0.014063	0.879 ± 0.031060	0.08534 ± 0.011726	0.866 ± 0.035324	0.759 ± 0.062121	0.3127 ± 0.028870	0.784 ± 0.070765	0.771 ± 0.065509	0.866 ± 0.028787	0.917 ± 0.060041	0.948 ± 0.014463	0.932 ± 0.013854	0.822 ± 0.043823	0.936 ± 0.048862
precision_recall_auc	0.928 ± 0.022026	0.777 ± 0.073779	0.11289 ± 0.022480	0.718 ± 0.118217	0.553 ± 0.147559	0.3718 ± 0.066835	0.653 ± 0.104385	0.599 ± 0.123205	0.756 ± 0.072605	0.897 ± 0.075209	0.926 ± 0.022560	0.915 ± 0.025141	0.617 ± 0.155930	0.936 ± 0.053354
roc_auc	0.921 ± 0.028945	0.760 ± 0.057860	0.12126 ± 0.025866	0.704 ± 0.105660	0.520 ± 0.115720	0.3907 ± 0.074770	0.594 ± 0.077169	0.553 ± 0.088711	0.755 ± 0.062236	0.839 ± 0.085308	0.919 ± 0.029721	0.908 ± 0.030234	0.633 ± 0.155379	0.886 ± 0.077997
