	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.914, 0.963]	[0.843, 0.922]	[0.06867, 0.11008]	[0.824, 0.914]	[0.687, 0.843]	[0.2599, 0.3707]	[0.697, 0.880]	[0.697, 0.856]	[0.833, 0.913]	[0.833, 1.000]	[0.912, 0.963]	[0.899, 0.947]	[0.778, 0.889]	[0.864, 1.000]
precision_recall_auc	[0.888, 0.951]	[0.667, 0.889]	[0.09080, 0.15710]	[0.500, 0.875]	[0.333, 0.778]	[0.2937, 0.5040]	[0.453, 0.846]	[0.441, 0.811]	[0.647, 0.870]	[0.733, 1.000]	[0.885, 0.950]	[0.869, 0.949]	[0.333, 0.833]	[0.818, 1.000]
roc_auc	[0.871, 0.951]	[0.667, 0.838]	[0.09214, 0.15981]	[0.500, 0.813]	[0.333, 0.677]	[0.2891, 0.5125]	[0.500, 0.736]	[0.427, 0.706]	[0.647, 0.826]	[0.700, 1.000]	[0.868, 0.950]	[0.848, 0.949]	[0.333, 0.778]	[0.727, 1.000]
