	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.923 ± 0.013737	0.881 ± 0.030322	0.10347 ± 0.012905	0.870 ± 0.032774	0.762 ± 0.060643	0.3733 ± 0.035718	0.759 ± 0.062735	0.760 ± 0.061637	0.906 ± 0.030017	0.853 ± 0.044210	0.921 ± 0.014361	0.913 ± 0.010048	0.889 ± 0.037037	0.873 ± 0.041770
precision_recall_auc	0.908 ± 0.023964	0.786 ± 0.064665	0.11732 ± 0.010796	0.735 ± 0.100811	0.572 ± 0.129330	0.3986 ± 0.044048	0.657 ± 0.089633	0.611 ± 0.105582	0.768 ± 0.069396	0.889 ± 0.070620	0.905 ± 0.025017	0.908 ± 0.021502	0.644 ± 0.146285	0.927 ± 0.053354
roc_auc	0.915 ± 0.020472	0.784 ± 0.068769	0.11687 ± 0.011396	0.734 ± 0.120613	0.568 ± 0.137537	0.3911 ± 0.041822	0.638 ± 0.076310	0.599 ± 0.104101	0.781 ± 0.075885	0.857 ± 0.077726	0.913 ± 0.021163	0.909 ± 0.020565	0.672 ± 0.176558	0.895 ± 0.074381
