	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.680 ± 0.081887	0.679 ± 0.049970	0.22038 ± 0.024160	0.692 ± 0.042813	0.357 ± 0.099940	0.7416 ± 0.101935	0.386 ± 0.098655	0.371 ± 0.098990	0.797 ± 0.057641	0.589 ± 0.046703	0.662 ± 0.088709	0.746 ± 0.053184	0.839 ± 0.048644	0.518 ± 0.074843
precision_recall_auc	0.744 ± 0.081257	0.725 ± 0.042719	0.19660 ± 0.022552	0.724 ± 0.036860	0.451 ± 0.085438	0.6597 ± 0.064473	0.461 ± 0.078611	0.456 ± 0.081730	0.816 ± 0.037228	0.646 ± 0.052669	0.731 ± 0.090514	0.789 ± 0.038876	0.828 ± 0.040992	0.623 ± 0.083126
roc_auc	0.740 ± 0.070710	0.733 ± 0.030448	0.19080 ± 0.014877	0.727 ± 0.034786	0.467 ± 0.060895	0.6611 ± 0.079169	0.472 ± 0.062936	0.470 ± 0.061764	0.816 ± 0.046588	0.657 ± 0.026657	0.723 ± 0.079724	0.801 ± 0.038009	0.817 ± 0.064417	0.650 ± 0.043122
