	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.585 ± 0.045737	0.624 ± 0.042872	0.24093 ± 0.013913	0.543 ± 0.093318	0.249 ± 0.085745	0.7386 ± 0.069304	0.275 ± 0.082394	0.261 ± 0.083292	0.650 ± 0.040392	0.625 ± 0.055796	0.558 ± 0.050699	0.682 ± 0.029227	0.494 ± 0.129497	0.755 ± 0.080745
precision_recall_auc	0.673 ± 0.066414	0.584 ± 0.057828	0.21734 ± 0.022298	0.379 ± 0.132939	0.168 ± 0.115655	0.6929 ± 0.124654	0.295 ± 0.187892	0.218 ± 0.135254	0.602 ± 0.037376	0.693 ± 0.164080	0.653 ± 0.070986	0.742 ± 0.046051	0.272 ± 0.112491	0.895 ± 0.060795
roc_auc	0.591 ± 0.054714	0.590 ± 0.061911	0.24503 ± 0.019790	0.469 ± 0.112181	0.181 ± 0.123822	0.7876 ± 0.126365	0.215 ± 0.152617	0.196 ± 0.135998	0.616 ± 0.046019	0.598 ± 0.112242	0.565 ± 0.059195	0.675 ± 0.043897	0.394 ± 0.121293	0.786 ± 0.064461
