	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.719 ± 0.079708	0.660 ± 0.069487	0.20581 ± 0.028724	0.594 ± 0.096213	0.321 ± 0.138973	0.6245 ± 0.084644	0.344 ± 0.146715	0.332 ± 0.142510	0.676 ± 0.056715	0.668 ± 0.093791	0.707 ± 0.086585	0.747 ± 0.061368	0.539 ± 0.104920	0.782 ± 0.063564
precision_recall_auc	0.706 ± 0.051254	0.587 ± 0.064395	0.20695 ± 0.015199	0.407 ± 0.152508	0.175 ± 0.128790	0.6231 ± 0.051856	0.232 ± 0.177545	0.202 ± 0.147755	0.608 ± 0.045475	0.624 ± 0.137296	0.689 ± 0.057742	0.757 ± 0.031438	0.311 ± 0.139074	0.864 ± 0.047913
roc_auc	0.720 ± 0.056049	0.610 ± 0.046000	0.20919 ± 0.013285	0.488 ± 0.104794	0.219 ± 0.092000	0.6324 ± 0.057294	0.266 ± 0.084292	0.241 ± 0.088987	0.629 ± 0.037290	0.637 ± 0.051625	0.706 ± 0.065575	0.750 ± 0.034203	0.406 ± 0.117268	0.814 ± 0.054419
