	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.832 ± 0.067868	0.796 ± 0.055574	0.16816 ± 0.022613	0.773 ± 0.067082	0.591 ± 0.111148	0.5616 ± 0.061345	0.597 ± 0.103848	0.594 ± 0.107362	0.823 ± 0.069099	0.774 ± 0.050688	0.824 ± 0.076018	0.840 ± 0.048176	0.778 ± 0.104757	0.814 ± 0.050023
precision_recall_auc	0.829 ± 0.047370	0.824 ± 0.039126	0.16091 ± 0.010794	0.804 ± 0.046862	0.649 ± 0.078251	0.5618 ± 0.062903	0.655 ± 0.070508	0.652 ± 0.074154	0.838 ± 0.049132	0.817 ± 0.032698	0.822 ± 0.052279	0.845 ± 0.027617	0.794 ± 0.074305	0.855 ± 0.028748
roc_auc	0.841 ± 0.052925	0.812 ± 0.047768	0.16016 ± 0.014560	0.791 ± 0.054356	0.623 ± 0.095536	0.5631 ± 0.072049	0.632 ± 0.097786	0.628 ± 0.096290	0.825 ± 0.046843	0.808 ± 0.066051	0.834 ± 0.057405	0.848 ± 0.030531	0.778 ± 0.069290	0.845 ± 0.061359
