	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.744 ± 0.046212	0.740 ± 0.026725	0.19360 ± 0.012241	0.697 ± 0.032374	0.480 ± 0.053450	0.6031 ± 0.042497	0.508 ± 0.055715	0.494 ± 0.054209	0.740 ± 0.023599	0.768 ± 0.037399	0.732 ± 0.050139	0.763 ± 0.033299	0.639 ± 0.039284	0.841 ± 0.032141
precision_recall_auc	0.717 ± 0.078958	0.650 ± 0.058100	0.21133 ± 0.025185	0.529 ± 0.110371	0.299 ± 0.116199	0.6452 ± 0.069087	0.393 ± 0.113964	0.342 ± 0.112883	0.653 ± 0.046018	0.741 ± 0.081913	0.701 ± 0.086993	0.749 ± 0.056103	0.422 ± 0.120584	0.877 ± 0.052705
roc_auc	0.725 ± 0.064777	0.690 ± 0.069730	0.21095 ± 0.032946	0.619 ± 0.105084	0.381 ± 0.139461	0.6541 ± 0.115068	0.422 ± 0.141370	0.401 ± 0.139779	0.695 ± 0.058822	0.727 ± 0.088755	0.713 ± 0.067758	0.745 ± 0.058621	0.544 ± 0.119441	0.836 ± 0.043913
