	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.828 ± 0.023364	0.788 ± 0.021658	0.17464 ± 0.013499	0.758 ± 0.029780	0.576 ± 0.043315	0.5404 ± 0.040997	0.597 ± 0.038058	0.586 ± 0.039584	0.789 ± 0.028413	0.808 ± 0.031637	0.823 ± 0.023839	0.818 ± 0.036584	0.717 ± 0.055246	0.859 ± 0.033539
precision_recall_auc	0.829 ± 0.025695	0.778 ± 0.026351	0.17241 ± 0.019584	0.746 ± 0.033660	0.556 ± 0.052702	0.5538 ± 0.086773	0.576 ± 0.049248	0.566 ± 0.050371	0.781 ± 0.034626	0.795 ± 0.031493	0.824 ± 0.026249	0.820 ± 0.046783	0.706 ± 0.058853	0.850 ± 0.030679
roc_auc	0.819 ± 0.032430	0.768 ± 0.027867	0.17659 ± 0.018985	0.735 ± 0.034036	0.535 ± 0.055734	0.5771 ± 0.082550	0.554 ± 0.055888	0.545 ± 0.055266	0.772 ± 0.033300	0.782 ± 0.036016	0.813 ± 0.033603	0.820 ± 0.048376	0.694 ± 0.053990	0.841 ± 0.032141
