	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.892 ± 0.017273	0.812 ± 0.042410	0.14206 ± 0.011533	0.776 ± 0.054809	0.623 ± 0.084819	0.4651 ± 0.030221	0.696 ± 0.087988	0.659 ± 0.084371	0.783 ± 0.038753	0.913 ± 0.064602	0.890 ± 0.018302	0.860 ± 0.021797	0.678 ± 0.068293	0.945 ± 0.041770
precision_recall_auc	0.896 ± 0.023973	0.822 ± 0.038060	0.13804 ± 0.013036	0.790 ± 0.050940	0.644 ± 0.076120	0.4577 ± 0.034593	0.712 ± 0.067670	0.677 ± 0.071261	0.793 ± 0.036568	0.919 ± 0.041133	0.895 ± 0.024192	0.866 ± 0.026300	0.694 ± 0.065473	0.950 ± 0.025802
roc_auc	0.890 ± 0.022761	0.810 ± 0.039633	0.14266 ± 0.013552	0.777 ± 0.051329	0.621 ± 0.079266	0.5480 ± 0.247866	0.679 ± 0.077061	0.649 ± 0.077690	0.786 ± 0.035060	0.892 ± 0.048276	0.888 ± 0.023452	0.858 ± 0.021841	0.689 ± 0.059720	0.932 ± 0.032141
