	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.794 ± 0.053078	0.787 ± 0.036981	0.15782 ± 0.013068	0.760 ± 0.045964	0.574 ± 0.073961	0.4892 ± 0.039179	0.587 ± 0.070537	0.580 ± 0.072014	0.795 ± 0.037820	0.791 ± 0.042566	0.780 ± 0.063610	0.845 ± 0.028551	0.733 ± 0.063072	0.841 ± 0.038629
precision_recall_auc	0.802 ± 0.052822	0.796 ± 0.033771	0.15173 ± 0.012323	0.773 ± 0.039553	0.592 ± 0.067542	0.4734 ± 0.037668	0.599 ± 0.068345	0.596 ± 0.067821	0.808 ± 0.031024	0.792 ± 0.043521	0.787 ± 0.064926	0.855 ± 0.022994	0.756 ± 0.046849	0.836 ± 0.038331
roc_auc	0.805 ± 0.049342	0.789 ± 0.050607	0.15479 ± 0.012973	0.766 ± 0.058059	0.578 ± 0.101213	0.4826 ± 0.038671	0.584 ± 0.101733	0.581 ± 0.101360	0.805 ± 0.045686	0.778 ± 0.061818	0.790 ± 0.059342	0.850 ± 0.023797	0.756 ± 0.065210	0.823 ± 0.054419
