	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.742, 0.901]	[0.697, 0.821]	[0.14258, 0.19615]	[0.645, 0.800]	[0.394, 0.641]	[0.4498, 0.6563]	[0.394, 0.650]	[0.394, 0.646]	[0.704, 0.826]	[0.667, 0.846]	[0.735, 0.900]	[0.751, 0.888]	[0.556, 0.778]	[0.727, 0.909]
precision_recall_auc	[0.741, 0.891]	[0.720, 0.821]	[0.15205, 0.19760]	[0.686, 0.800]	[0.439, 0.641]	[0.4711, 1.3467]	[0.445, 0.650]	[0.442, 0.646]	[0.739, 0.826]	[0.684, 0.824]	[0.732, 0.889]	[0.751, 0.879]	[0.667, 0.778]	[0.727, 0.864]
roc_auc	[0.728, 0.907]	[0.710, 0.843]	[0.14261, 0.19929]	[0.645, 0.824]	[0.419, 0.687]	[0.4461, 0.6047]	[0.445, 0.708]	[0.442, 0.698]	[0.704, 0.833]	[0.706, 0.875]	[0.717, 0.905]	[0.753, 0.894]	[0.556, 0.778]	[0.773, 0.909]
