	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.762 ± 0.066293	0.747 ± 0.053728	0.18216 ± 0.024577	0.735 ± 0.051764	0.493 ± 0.107456	0.6260 ± 0.121827	0.494 ± 0.106618	0.494 ± 0.106931	0.803 ± 0.044310	0.691 ± 0.072517	0.750 ± 0.070874	0.810 ± 0.041719	0.789 ± 0.051052	0.705 ± 0.091538
precision_recall_auc	0.813 ± 0.068518	0.795 ± 0.040260	0.16394 ± 0.022591	0.776 ± 0.046053	0.590 ± 0.080520	0.5626 ± 0.112323	0.588 ± 0.077909	0.589 ± 0.079190	0.827 ± 0.045603	0.761 ± 0.039955	0.802 ± 0.076518	0.841 ± 0.040299	0.794 ± 0.064417	0.795 ± 0.038629
roc_auc	0.812 ± 0.061949	0.803 ± 0.030984	0.15764 ± 0.023907	0.787 ± 0.032393	0.607 ± 0.061968	0.5581 ± 0.125127	0.606 ± 0.061628	0.606 ± 0.061729	0.839 ± 0.032197	0.767 ± 0.047015	0.799 ± 0.069836	0.851 ± 0.038027	0.811 ± 0.046849	0.795 ± 0.057695
