	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.924 ± 0.013597	0.865 ± 0.028699	0.10625 ± 0.013200	0.849 ± 0.030894	0.729 ± 0.057397	0.3502 ± 0.031847	0.752 ± 0.065210	0.741 ± 0.060577	0.857 ± 0.022081	0.896 ± 0.062030	0.922 ± 0.013951	0.899 ± 0.017993	0.811 ± 0.038845	0.918 ± 0.059844
precision_recall_auc	0.919 ± 0.016918	0.839 ± 0.043475	0.11271 ± 0.007822	0.812 ± 0.055523	0.678 ± 0.086951	0.3651 ± 0.023781	0.738 ± 0.082263	0.707 ± 0.082236	0.812 ± 0.046693	0.926 ± 0.060394	0.917 ± 0.017750	0.908 ± 0.009689	0.728 ± 0.080508	0.950 ± 0.039800
roc_auc	0.919 ± 0.021425	0.835 ± 0.052570	0.11132 ± 0.009578	0.808 ± 0.068820	0.670 ± 0.105140	0.3610 ± 0.028013	0.722 ± 0.096206	0.695 ± 0.098581	0.814 ± 0.052070	0.908 ± 0.067811	0.917 ± 0.022334	0.907 ± 0.014287	0.733 ± 0.093697	0.936 ± 0.048862
