	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.689, 0.813]	[0.614, 0.775]	[0.17518, 0.24593]	[0.545, 0.757]	[0.227, 0.551]	[0.6382, 0.9976]	[0.240, 0.546]	[0.234, 0.548]	[0.640, 0.810]	[0.600, 0.750]	[0.676, 0.808]	[0.692, 0.823]	[0.500, 0.778]	[0.636, 0.818]
precision_recall_auc	[0.751, 0.854]	[0.669, 0.793]	[0.15933, 0.23353]	[0.629, 0.765]	[0.338, 0.586]	[0.5519, 1.0341]	[0.343, 0.604]	[0.341, 0.595]	[0.696, 0.810]	[0.647, 0.812]	[0.744, 0.850]	[0.712, 0.813]	[0.611, 0.778]	[0.727, 0.864]
roc_auc	[0.751, 0.858]	[0.641, 0.793]	[0.15786, 0.23391]	[0.588, 0.765]	[0.283, 0.586]	[0.5592, 1.0340]	[0.292, 0.604]	[0.287, 0.595]	[0.667, 0.810]	[0.625, 0.812]	[0.745, 0.855]	[0.710, 0.848]	[0.556, 0.778]	[0.727, 0.864]
