	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.708, 0.856]	[0.652, 0.775]	[0.16450, 0.23842]	[0.629, 0.757]	[0.303, 0.551]	[0.5014, 1.3076]	[0.300, 0.560]	[0.302, 0.548]	[0.696, 0.810]	[0.600, 0.800]	[0.696, 0.853]	[0.687, 0.821]	[0.611, 0.778]	[0.636, 0.864]
precision_recall_auc	[0.776, 0.859]	[0.687, 0.826]	[0.15845, 0.21388]	[0.625, 0.811]	[0.374, 0.652]	[0.5173, 1.2071]	[0.396, 0.647]	[0.390, 0.649]	[0.692, 0.857]	[0.688, 0.812]	[0.771, 0.856]	[0.720, 0.854]	[0.556, 0.833]	[0.773, 0.864]
roc_auc	[0.795, 0.883]	[0.687, 0.826]	[0.14553, 0.20596]	[0.625, 0.811]	[0.374, 0.652]	[0.4550, 0.9629]	[0.396, 0.650]	[0.390, 0.649]	[0.692, 0.857]	[0.688, 0.824]	[0.791, 0.881]	[0.720, 0.864]	[0.556, 0.833]	[0.773, 0.864]
