	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.755, 0.900]	[0.652, 0.826]	[0.13543, 0.21754]	[0.606, 0.811]	[0.303, 0.652]	[0.4175, 0.8468]	[0.300, 0.647]	[0.302, 0.649]	[0.680, 0.857]	[0.600, 0.789]	[0.749, 0.898]	[0.755, 0.896]	[0.556, 0.833]	[0.636, 0.818]
precision_recall_auc	[0.802, 0.876]	[0.664, 0.798]	[0.15858, 0.21176]	[0.606, 0.778]	[0.328, 0.596]	[0.4757, 0.8346]	[0.347, 0.596]	[0.337, 0.596]	[0.680, 0.818]	[0.667, 0.778]	[0.798, 0.873]	[0.763, 0.866]	[0.556, 0.778]	[0.727, 0.818]
roc_auc	[0.796, 0.886]	[0.664, 0.775]	[0.14716, 0.20493]	[0.606, 0.757]	[0.328, 0.551]	[0.4577, 0.7492]	[0.347, 0.546]	[0.337, 0.548]	[0.680, 0.810]	[0.667, 0.750]	[0.791, 0.883]	[0.753, 0.891]	[0.556, 0.778]	[0.727, 0.818]
