	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.851 ± 0.074216	0.799 ± 0.059844	0.13967 ± 0.027119	0.771 ± 0.073869	0.598 ± 0.119687	0.4695 ± 0.107931	0.616 ± 0.115213	0.607 ± 0.116886	0.803 ± 0.058854	0.812 ± 0.068460	0.843 ± 0.082969	0.873 ± 0.045917	0.739 ± 0.094608	0.859 ± 0.054419
precision_recall_auc	0.852 ± 0.058214	0.763 ± 0.074627	0.14871 ± 0.026572	0.720 ± 0.101546	0.527 ± 0.149255	0.4799 ± 0.088829	0.565 ± 0.130635	0.545 ± 0.137871	0.769 ± 0.080705	0.797 ± 0.079555	0.846 ± 0.062276	0.864 ± 0.040053	0.672 ± 0.149186	0.855 ± 0.070418
roc_auc	0.846 ± 0.060289	0.751 ± 0.068322	0.15620 ± 0.023975	0.713 ± 0.086466	0.502 ± 0.136645	0.5065 ± 0.100848	0.520 ± 0.127581	0.510 ± 0.131343	0.764 ± 0.071725	0.756 ± 0.069935	0.840 ± 0.064764	0.859 ± 0.041666	0.683 ± 0.120157	0.818 ± 0.060606
