	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.847 ± 0.028034	0.731 ± 0.031293	0.16494 ± 0.016634	0.694 ± 0.032120	0.461 ± 0.062587	0.5025 ± 0.044673	0.481 ± 0.085809	0.471 ± 0.073061	0.743 ± 0.025658	0.738 ± 0.075482	0.843 ± 0.029053	0.834 ± 0.021790	0.661 ± 0.048644	0.800 ± 0.071710
precision_recall_auc	0.816 ± 0.053575	0.720 ± 0.061135	0.17782 ± 0.024705	0.678 ± 0.081990	0.440 ± 0.122270	0.5386 ± 0.066758	0.460 ± 0.123869	0.449 ± 0.122653	0.735 ± 0.054735	0.724 ± 0.082095	0.811 ± 0.055368	0.803 ± 0.051881	0.644 ± 0.105409	0.795 ± 0.077997
roc_auc	0.833 ± 0.053420	0.727 ± 0.066359	0.17421 ± 0.028152	0.695 ± 0.072870	0.454 ± 0.132718	0.5294 ± 0.075590	0.465 ± 0.143698	0.459 ± 0.138096	0.744 ± 0.049528	0.721 ± 0.096603	0.828 ± 0.055431	0.817 ± 0.046822	0.672 ± 0.061139	0.782 ± 0.085173
