	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.787 ± 0.045255	0.695 ± 0.054448	0.18689 ± 0.023545	0.652 ± 0.068138	0.390 ± 0.108897	0.5653 ± 0.066488	0.404 ± 0.110504	0.397 ± 0.109471	0.715 ± 0.049294	0.689 ± 0.068715	0.779 ± 0.049488	0.793 ± 0.051035	0.622 ± 0.086066	0.768 ± 0.065870
precision_recall_auc	0.780 ± 0.056248	0.704 ± 0.064540	0.18351 ± 0.023206	0.661 ± 0.073895	0.409 ± 0.129081	0.5554 ± 0.066717	0.428 ± 0.138502	0.418 ± 0.133543	0.719 ± 0.055310	0.709 ± 0.091481	0.770 ± 0.061899	0.797 ± 0.047184	0.622 ± 0.081985	0.786 ± 0.083126
roc_auc	0.801 ± 0.038468	0.697 ± 0.058007	0.18176 ± 0.019096	0.646 ± 0.070507	0.394 ± 0.116014	0.5491 ± 0.056031	0.419 ± 0.123514	0.406 ± 0.119502	0.707 ± 0.046267	0.711 ± 0.081310	0.795 ± 0.039862	0.804 ± 0.044123	0.594 ± 0.074305	0.800 ± 0.068434
