	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.900, 0.948]	[0.821, 0.894]	[0.09735, 0.13313]	[0.800, 0.882]	[0.641, 0.788]	[0.3501, 0.4371]	[0.650, 0.846]	[0.646, 0.811]	[0.808, 0.875]	[0.824, 1.000]	[0.898, 0.947]	[0.876, 0.924]	[0.722, 0.833]	[0.864, 1.000]
precision_recall_auc	[0.913, 0.949]	[0.843, 0.917]	[0.09483, 0.11850]	[0.824, 0.909]	[0.687, 0.833]	[0.3308, 0.4342]	[0.708, 0.880]	[0.698, 0.856]	[0.815, 0.880]	[0.875, 1.000]	[0.911, 0.948]	[0.869, 0.942]	[0.722, 0.833]	[0.909, 1.000]
roc_auc	[0.914, 0.941]	[0.821, 0.889]	[0.09905, 0.12181]	[0.800, 0.875]	[0.641, 0.778]	[0.3404, 0.4350]	[0.650, 0.846]	[0.646, 0.811]	[0.808, 0.870]	[0.824, 1.000]	[0.913, 0.940]	[0.871, 0.929]	[0.722, 0.833]	[0.864, 1.000]
