	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.919, 0.949]	[0.793, 0.871]	[0.09538, 0.13015]	[0.765, 0.857]	[0.586, 0.742]	[0.3077, 0.3927]	[0.604, 0.752]	[0.595, 0.747]	[0.792, 0.870]	[0.789, 0.882]	[0.917, 0.948]	[0.894, 0.942]	[0.722, 0.833]	[0.818, 0.909]
precision_recall_auc	[0.880, 0.944]	[0.644, 0.871]	[0.09587, 0.12790]	[0.480, 0.857]	[0.288, 0.742]	[0.3117, 0.4117]	[0.494, 0.815]	[0.377, 0.767]	[0.636, 0.870]	[0.857, 1.000]	[0.876, 0.942]	[0.881, 0.932]	[0.333, 0.833]	[0.909, 1.000]
roc_auc	[0.879, 0.949]	[0.672, 0.889]	[0.09608, 0.14370]	[0.538, 0.875]	[0.343, 0.778]	[0.3040, 0.4406]	[0.531, 0.846]	[0.427, 0.811]	[0.656, 0.870]	[0.857, 1.000]	[0.876, 0.947]	[0.856, 0.944]	[0.389, 0.833]	[0.909, 1.000]
