	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.933 ± 0.011601	0.852 ± 0.041156	0.09988 ± 0.014572	0.832 ± 0.047061	0.705 ± 0.082311	0.3239 ± 0.034708	0.759 ± 0.103324	0.731 ± 0.092324	0.823 ± 0.024550	0.936 ± 0.081308	0.931 ± 0.011893	0.919 ± 0.015496	0.750 ± 0.029280	0.955 ± 0.060606
precision_recall_auc	0.920 ± 0.021116	0.776 ± 0.049941	0.11364 ± 0.012097	0.708 ± 0.084229	0.552 ± 0.099883	0.3585 ± 0.034728	0.723 ± 0.055746	0.630 ± 0.077534	0.737 ± 0.045767	0.986 ± 0.045175	0.918 ± 0.021564	0.900 ± 0.029551	0.561 ± 0.106219	0.991 ± 0.028748
roc_auc	0.907 ± 0.029846	0.783 ± 0.045896	0.12343 ± 0.018644	0.724 ± 0.071459	0.566 ± 0.091792	0.3824 ± 0.053273	0.709 ± 0.070493	0.633 ± 0.075710	0.747 ± 0.044902	0.963 ± 0.063276	0.905 ± 0.030410	0.889 ± 0.043339	0.589 ± 0.098688	0.977 ± 0.038629
