	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.759 ± 0.058027	0.713 ± 0.042292	0.20624 ± 0.022813	0.673 ± 0.051789	0.426 ± 0.084585	0.9621 ± 0.456132	0.439 ± 0.083728	0.433 ± 0.083821	0.731 ± 0.045567	0.708 ± 0.048219	0.749 ± 0.065606	0.746 ± 0.047710	0.644 ± 0.074994	0.782 ± 0.046945
precision_recall_auc	0.809 ± 0.021758	0.725 ± 0.031685	0.19120 ± 0.015864	0.687 ± 0.032288	0.450 ± 0.063370	0.8754 ± 0.182250	0.466 ± 0.073583	0.458 ± 0.068245	0.736 ± 0.021241	0.730 ± 0.055341	0.804 ± 0.022411	0.769 ± 0.032384	0.650 ± 0.026836	0.800 ± 0.053354
roc_auc	0.787 ± 0.047423	0.708 ± 0.051741	0.19892 ± 0.023702	0.667 ± 0.064051	0.416 ± 0.103483	0.8545 ± 0.250186	0.428 ± 0.104704	0.422 ± 0.103893	0.726 ± 0.048730	0.702 ± 0.062811	0.779 ± 0.054075	0.772 ± 0.047876	0.639 ± 0.079651	0.777 ± 0.054419
