	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.806 ± 0.040761	0.709 ± 0.053463	0.19834 ± 0.028195	0.661 ± 0.077573	0.418 ± 0.106927	0.6667 ± 0.218491	0.435 ± 0.094442	0.426 ± 0.100535	0.724 ± 0.055595	0.711 ± 0.044094	0.801 ± 0.041428	0.781 ± 0.066480	0.622 ± 0.107344	0.795 ± 0.032141
precision_recall_auc	0.820 ± 0.021485	0.716 ± 0.026222	0.19004 ± 0.017383	0.672 ± 0.031483	0.432 ± 0.052443	0.6447 ± 0.139638	0.451 ± 0.057492	0.442 ± 0.054634	0.726 ± 0.021617	0.726 ± 0.040912	0.815 ± 0.021805	0.786 ± 0.040928	0.628 ± 0.037497	0.805 ± 0.037421
roc_auc	0.810 ± 0.030498	0.694 ± 0.029842	0.20366 ± 0.031156	0.648 ± 0.037463	0.388 ± 0.059685	0.6993 ± 0.212906	0.404 ± 0.063208	0.396 ± 0.060937	0.710 ± 0.026190	0.694 ± 0.045224	0.806 ± 0.030552	0.778 ± 0.055926	0.611 ± 0.052378	0.777 ± 0.050023
