	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.762 ± 0.049030	0.703 ± 0.044764	0.21800 ± 0.030873	0.650 ± 0.071959	0.406 ± 0.089528	0.8822 ± 0.422969	0.427 ± 0.073154	0.416 ± 0.081421	0.716 ± 0.048247	0.711 ± 0.031178	0.755 ± 0.050445	0.745 ± 0.072185	0.606 ± 0.102940	0.800 ± 0.031782
precision_recall_auc	0.785 ± 0.039100	0.727 ± 0.030992	0.20572 ± 0.028359	0.685 ± 0.042878	0.454 ± 0.061984	0.8725 ± 0.229241	0.472 ± 0.058417	0.462 ± 0.059700	0.737 ± 0.030150	0.735 ± 0.036841	0.778 ± 0.040500	0.767 ± 0.055306	0.644 ± 0.059720	0.809 ± 0.035855
roc_auc	0.770 ± 0.051470	0.695 ± 0.057624	0.21230 ± 0.042727	0.646 ± 0.071138	0.391 ± 0.115248	0.8681 ± 0.368487	0.411 ± 0.118437	0.401 ± 0.116628	0.709 ± 0.051067	0.702 ± 0.072609	0.763 ± 0.053006	0.763 ± 0.065881	0.600 ± 0.081985	0.791 ± 0.057496
