	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.763 ± 0.050593	0.693 ± 0.058381	0.21741 ± 0.029064	0.634 ± 0.086708	0.387 ± 0.116763	0.8639 ± 0.400639	0.412 ± 0.107755	0.399 ± 0.112359	0.704 ± 0.055147	0.708 ± 0.055725	0.756 ± 0.052804	0.733 ± 0.065840	0.578 ± 0.108614	0.809 ± 0.028748
precision_recall_auc	0.775 ± 0.033873	0.722 ± 0.035562	0.21047 ± 0.023579	0.673 ± 0.049663	0.444 ± 0.071125	0.8633 ± 0.239799	0.473 ± 0.070316	0.458 ± 0.069773	0.727 ± 0.035879	0.747 ± 0.047337	0.769 ± 0.034899	0.738 ± 0.049528	0.617 ± 0.071482	0.827 ± 0.041770
roc_auc	0.772 ± 0.042190	0.702 ± 0.047509	0.20955 ± 0.032100	0.638 ± 0.073240	0.403 ± 0.095019	0.8313 ± 0.320655	0.443 ± 0.085520	0.422 ± 0.090161	0.706 ± 0.049711	0.737 ± 0.045860	0.765 ± 0.043355	0.745 ± 0.065402	0.567 ± 0.100752	0.836 ± 0.031782
