	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.914 ± 0.020322	0.850 ± 0.046885	0.11246 ± 0.015865	0.833 ± 0.051445	0.700 ± 0.093770	0.3825 ± 0.027331	0.724 ± 0.101586	0.712 ± 0.096035	0.847 ± 0.040278	0.876 ± 0.086366	0.912 ± 0.021637	0.896 ± 0.016342	0.800 ± 0.065210	0.900 ± 0.079600
precision_recall_auc	0.905 ± 0.031305	0.810 ± 0.078674	0.11869 ± 0.020555	0.775 ± 0.105483	0.620 ± 0.157348	0.4102 ± 0.047165	0.669 ± 0.145236	0.643 ± 0.148103	0.799 ± 0.075415	0.870 ± 0.096874	0.903 ± 0.032746	0.883 ± 0.020986	0.711 ± 0.135578	0.909 ± 0.064282
roc_auc	0.908 ± 0.025178	0.830 ± 0.050648	0.11688 ± 0.015521	0.805 ± 0.075322	0.660 ± 0.101296	0.3995 ± 0.029693	0.693 ± 0.083342	0.675 ± 0.086335	0.835 ± 0.054871	0.858 ± 0.090472	0.906 ± 0.026646	0.891 ± 0.013956	0.778 ± 0.120014	0.882 ± 0.080745
