	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.847 ± 0.049232	0.818 ± 0.035092	0.14151 ± 0.015501	0.805 ± 0.036209	0.636 ± 0.070184	0.4763 ± 0.057635	0.633 ± 0.067944	0.635 ± 0.069038	0.866 ± 0.035417	0.767 ± 0.044138	0.839 ± 0.054605	0.865 ± 0.029644	0.850 ± 0.045737	0.786 ± 0.052705
precision_recall_auc	0.831 ± 0.041761	0.781 ± 0.088652	0.15012 ± 0.018569	0.755 ± 0.111766	0.562 ± 0.177305	0.5146 ± 0.057754	0.565 ± 0.166742	0.563 ± 0.172090	0.815 ± 0.096268	0.750 ± 0.076300	0.822 ± 0.046030	0.856 ± 0.022695	0.767 ± 0.149989	0.795 ± 0.057695
roc_auc	0.833 ± 0.037892	0.804 ± 0.065387	0.14468 ± 0.014108	0.783 ± 0.091099	0.608 ± 0.130774	0.4975 ± 0.049888	0.608 ± 0.115649	0.608 ± 0.123450	0.849 ± 0.075738	0.759 ± 0.048672	0.822 ± 0.042660	0.865 ± 0.022935	0.817 ± 0.133667	0.791 ± 0.043913
