	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.895 ± 0.051116	0.846 ± 0.027079	0.11908 ± 0.021275	0.831 ± 0.028636	0.692 ± 0.054158	0.4059 ± 0.066516	0.692 ± 0.055759	0.692 ± 0.054928	0.863 ± 0.022729	0.829 ± 0.035964	0.891 ± 0.054365	0.896 ± 0.035108	0.833 ± 0.026189	0.859 ± 0.033539
precision_recall_auc	0.890 ± 0.028615	0.841 ± 0.031423	0.12367 ± 0.010810	0.822 ± 0.041970	0.683 ± 0.062847	0.4089 ± 0.038625	0.693 ± 0.047919	0.688 ± 0.055132	0.849 ± 0.039368	0.844 ± 0.028769	0.887 ± 0.030289	0.896 ± 0.017898	0.806 ± 0.070516	0.877 ± 0.030679
roc_auc	0.901 ± 0.025866	0.838 ± 0.034777	0.12032 ± 0.005882	0.818 ± 0.045758	0.676 ± 0.069553	0.3977 ± 0.026825	0.689 ± 0.053986	0.682 ± 0.061634	0.842 ± 0.043104	0.847 ± 0.024509	0.898 ± 0.028054	0.900 ± 0.014592	0.794 ± 0.074305	0.882 ± 0.023473
