	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.937 ± 0.012848	0.864 ± 0.021027	0.09962 ± 0.012552	0.847 ± 0.024437	0.727 ± 0.042054	0.3447 ± 0.035337	0.755 ± 0.047214	0.741 ± 0.043343	0.852 ± 0.036167	0.903 ± 0.045387	0.936 ± 0.013143	0.919 ± 0.016139	0.800 ± 0.053672	0.927 ± 0.038331
precision_recall_auc	0.906 ± 0.032226	0.792 ± 0.054033	0.12708 ± 0.021418	0.753 ± 0.075090	0.583 ± 0.108066	0.4158 ± 0.067342	0.633 ± 0.088872	0.607 ± 0.096692	0.781 ± 0.060769	0.852 ± 0.057533	0.904 ± 0.033050	0.892 ± 0.029106	0.683 ± 0.114306	0.900 ± 0.046945
roc_auc	0.891 ± 0.041438	0.773 ± 0.055043	0.13705 ± 0.025925	0.723 ± 0.088947	0.545 ± 0.110086	0.4526 ± 0.090788	0.613 ± 0.076911	0.577 ± 0.086806	0.765 ± 0.067600	0.848 ± 0.071241	0.889 ± 0.042553	0.877 ± 0.040927	0.650 ± 0.143563	0.895 ± 0.056894
