	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.920 ± 0.013840	0.854 ± 0.014285	0.10851 ± 0.011554	0.839 ± 0.014728	0.707 ± 0.028570	0.3769 ± 0.039326	0.709 ± 0.033700	0.708 ± 0.031094	0.868 ± 0.011751	0.840 ± 0.032923	0.918 ± 0.014411	0.908 ± 0.016246	0.839 ± 0.017568	0.868 ± 0.033539
precision_recall_auc	0.893 ± 0.029959	0.813 ± 0.051690	0.12482 ± 0.012771	0.781 ± 0.073346	0.627 ± 0.103380	0.4222 ± 0.045069	0.668 ± 0.073876	0.646 ± 0.088116	0.804 ± 0.060153	0.863 ± 0.041826	0.890 ± 0.031914	0.893 ± 0.019886	0.722 ± 0.114156	0.905 ± 0.039800
roc_auc	0.897 ± 0.024611	0.804 ± 0.053160	0.12443 ± 0.011980	0.765 ± 0.081525	0.608 ± 0.106319	0.4161 ± 0.039379	0.663 ± 0.060532	0.634 ± 0.084048	0.792 ± 0.064578	0.871 ± 0.031444	0.894 ± 0.026008	0.895 ± 0.018334	0.694 ± 0.128967	0.914 ± 0.033539
