	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.919 ± 0.046183	0.873 ± 0.037076	0.10544 ± 0.027454	0.856 ± 0.044744	0.746 ± 0.074152	0.3612 ± 0.079014	0.798 ± 0.083550	0.771 ± 0.078099	0.842 ± 0.028701	0.955 ± 0.064395	0.917 ± 0.048174	0.903 ± 0.036128	0.778 ± 0.045361	0.968 ± 0.048152
precision_recall_auc	0.915 ± 0.029785	0.832 ± 0.073692	0.11660 ± 0.026544	0.800 ± 0.098595	0.665 ± 0.147385	0.3849 ± 0.081403	0.738 ± 0.135358	0.700 ± 0.139941	0.803 ± 0.069802	0.934 ± 0.084670	0.914 ± 0.030614	0.897 ± 0.032041	0.706 ± 0.122977	0.959 ± 0.050023
roc_auc	0.905 ± 0.039459	0.814 ± 0.048235	0.12559 ± 0.029750	0.778 ± 0.067203	0.627 ± 0.096469	0.4013 ± 0.096054	0.694 ± 0.075078	0.659 ± 0.080124	0.797 ± 0.062760	0.897 ± 0.070111	0.903 ± 0.040641	0.897 ± 0.040837	0.700 ± 0.120584	0.927 ± 0.053354
