	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.912 ± 0.023344	0.852 ± 0.024629	0.11088 ± 0.009291	0.834 ± 0.029183	0.704 ± 0.049258	0.3646 ± 0.029153	0.722 ± 0.047050	0.713 ± 0.047989	0.844 ± 0.025017	0.877 ± 0.027337	0.909 ± 0.024150	0.898 ± 0.023933	0.794 ± 0.037497	0.909 ± 0.021427
precision_recall_auc	0.916 ± 0.017772	0.792 ± 0.072085	0.11285 ± 0.010639	0.735 ± 0.124051	0.585 ± 0.144169	0.3645 ± 0.030141	0.701 ± 0.100536	0.639 ± 0.125056	0.762 ± 0.068088	0.940 ± 0.058624	0.914 ± 0.018376	0.911 ± 0.019459	0.617 ± 0.149186	0.968 ± 0.030679
roc_auc	0.919 ± 0.015476	0.810 ± 0.053104	0.11540 ± 0.007601	0.772 ± 0.075829	0.620 ± 0.106209	0.3673 ± 0.020343	0.689 ± 0.082632	0.653 ± 0.092533	0.788 ± 0.059903	0.901 ± 0.055671	0.917 ± 0.015900	0.914 ± 0.018497	0.683 ± 0.114306	0.936 ± 0.038331
