	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.911 ± 0.021048	0.842 ± 0.024777	0.11825 ± 0.016970	0.825 ± 0.026620	0.684 ± 0.049553	0.3958 ± 0.044607	0.691 ± 0.052623	0.687 ± 0.050972	0.850 ± 0.019757	0.841 ± 0.041634	0.908 ± 0.021756	0.904 ± 0.020496	0.811 ± 0.028689	0.873 ± 0.041770
precision_recall_auc	0.905 ± 0.017136	0.847 ± 0.031522	0.12094 ± 0.011850	0.830 ± 0.035720	0.694 ± 0.063045	0.4062 ± 0.049815	0.699 ± 0.063827	0.697 ± 0.063393	0.854 ± 0.028316	0.845 ± 0.038055	0.902 ± 0.017577	0.896 ± 0.022974	0.817 ± 0.037497	0.877 ± 0.030679
roc_auc	0.908 ± 0.012700	0.837 ± 0.037648	0.12100 ± 0.005164	0.818 ± 0.045155	0.674 ± 0.075296	0.3989 ± 0.031729	0.679 ± 0.069978	0.676 ± 0.072572	0.846 ± 0.039986	0.833 ± 0.034359	0.906 ± 0.013211	0.902 ± 0.011931	0.806 ± 0.060007	0.868 ± 0.025802
