	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.915 ± 0.042990	0.840 ± 0.034506	0.11429 ± 0.020988	0.822 ± 0.036961	0.680 ± 0.069011	0.3844 ± 0.060237	0.698 ± 0.085242	0.689 ± 0.076740	0.837 ± 0.019406	0.860 ± 0.071608	0.913 ± 0.045823	0.908 ± 0.026109	0.789 ± 0.023424	0.891 ± 0.061359
precision_recall_auc	0.917 ± 0.023623	0.843 ± 0.030814	0.11888 ± 0.013667	0.824 ± 0.037254	0.685 ± 0.061629	0.3937 ± 0.068198	0.700 ± 0.059201	0.693 ± 0.059985	0.842 ± 0.032072	0.858 ± 0.041854	0.915 ± 0.024317	0.903 ± 0.030537	0.794 ± 0.052705	0.891 ± 0.038331
roc_auc	0.911 ± 0.021294	0.836 ± 0.035950	0.12110 ± 0.011878	0.816 ± 0.044990	0.672 ± 0.071900	0.3975 ± 0.064978	0.684 ± 0.065012	0.678 ± 0.068009	0.841 ± 0.041831	0.843 ± 0.041277	0.909 ± 0.021925	0.900 ± 0.027515	0.794 ± 0.069537	0.877 ± 0.037421
