	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.861, 0.937]	[0.775, 0.899]	[0.09858, 0.16197]	[0.757, 0.889]	[0.551, 0.798]	[0.3128, 0.4761]	[0.546, 0.798]	[0.548, 0.798]	[0.800, 0.909]	[0.737, 0.933]	[0.856, 0.935]	[0.841, 0.942]	[0.722, 0.889]	[0.773, 0.955]
precision_recall_auc	[0.894, 0.962]	[0.848, 0.899]	[0.08563, 0.13249]	[0.833, 0.889]	[0.697, 0.798]	[0.2738, 0.4527]	[0.697, 0.812]	[0.697, 0.800]	[0.864, 0.909]	[0.833, 0.938]	[0.892, 0.961]	[0.879, 0.965]	[0.833, 0.889]	[0.864, 0.955]
roc_auc	[0.920, 0.957]	[0.843, 0.922]	[0.09030, 0.10567]	[0.824, 0.914]	[0.687, 0.843]	[0.2828, 0.3433]	[0.697, 0.854]	[0.697, 0.849]	[0.833, 0.913]	[0.833, 0.941]	[0.917, 0.956]	[0.922, 0.960]	[0.778, 0.889]	[0.864, 0.955]
