	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.932 ± 0.014546	0.845 ± 0.023607	0.10070 ± 0.014459	0.819 ± 0.029374	0.689 ± 0.047213	0.3306 ± 0.033740	0.765 ± 0.058424	0.726 ± 0.051536	0.808 ± 0.018465	0.958 ± 0.048279	0.930 ± 0.014883	0.914 ± 0.019121	0.717 ± 0.031536	0.973 ± 0.031782
precision_recall_auc	0.927 ± 0.011388	0.767 ± 0.057237	0.10484 ± 0.010734	0.691 ± 0.096648	0.534 ± 0.114473	0.3384 ± 0.023605	0.719 ± 0.058472	0.618 ± 0.089895	0.728 ± 0.050103	0.991 ± 0.028748	0.926 ± 0.011677	0.911 ± 0.017584	0.539 ± 0.114306	0.995 ± 0.014374
roc_auc	0.926 ± 0.012093	0.812 ± 0.064185	0.10777 ± 0.010451	0.765 ± 0.091242	0.624 ± 0.128371	0.3402 ± 0.023527	0.753 ± 0.085816	0.685 ± 0.107745	0.772 ± 0.063069	0.982 ± 0.038331	0.924 ± 0.012404	0.918 ± 0.017945	0.633 ± 0.120584	0.991 ± 0.019165
